#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD93C7
#Date Time: 2025-12-01 10:08:31.894
#Sample rate: 50000Hz
#Samples: 122645
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2.9 V Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.4965199999999999,2.844025222374637
-0.4965000000000002,2.843685248856283
-0.49648,2.843345275337915
-0.4964599999999999,2.843685248856278
-0.4964400000000002,2.843685248856278
-0.4964200000000001,2.843685248856278
-0.4964,2.843685248856278
-0.4963799999999998,2.84334527533792
-0.4963600000000001,2.843685248856278
-0.49634,2.844025222374642
-0.4963199999999999,2.843685248856278
-0.4963000000000002,2.843685248856278
-0.4962800000000001,2.843685248856278
-0.4962599999999999,2.843685248856278
-0.4962399999999998,2.843685248856278
-0.4962200000000001,2.843685248856278
-0.4962,2.843685248856278
-0.4961799999999998,2.844025222374637
-0.4961600000000002,2.843685248856283
-0.49614,2.844025222374642
-0.4961199999999999,2.844025222374642
-0.4961000000000002,2.843685248856283
-0.4960800000000001,2.844025222374642
-0.4960599999999999,2.843685248856278
-0.4960399999999998,2.843685248856274
-0.4960200000000001,2.843345275337915
-0.496,2.843005301819552
-0.4959799999999999,2.843685248856278
-0.4959600000000002,2.844025222374637
-0.49594,2.843685248856278
-0.4959199999999999,2.844025222374642
-0.4958999999999998,2.843685248856283
-0.4958800000000001,2.844025222374642
-0.49586,2.843685248856278
-0.4958399999999998,2.843685248856283
-0.4958200000000001,2.844025222374637
-0.4958,2.843685248856278
-0.4957799999999999,2.843685248856278
-0.4957600000000002,2.84334527533792
-0.4957400000000001,2.843685248856278
-0.4957199999999999,2.844025222374642
-0.4956999999999998,2.843685248856274
-0.4956800000000001,2.843345275337915
-0.49566,2.843345275337915
-0.4956399999999999,2.844025222374642
-0.4956200000000002,2.844365195893
-0.4956,2.843685248856278
-0.4955799999999999,2.843685248856278
-0.4955599999999998,2.843685248856278
-0.4955400000000001,2.843685248856278
-0.49552,2.843685248856278
-0.4954999999999998,2.843685248856278
-0.4954800000000001,2.843685248856278
-0.49546,2.843685248856278
-0.4954399999999999,2.843345275337915
-0.4954200000000002,2.844025222374632
-0.4954000000000001,2.843685248856278
-0.4953799999999999,2.843685248856278
-0.4953599999999998,2.844025222374646
-0.4953400000000001,2.844365195893005
-0.49532,2.844365195893005
-0.4952999999999999,2.843685248856278
-0.4952800000000002,2.843685248856278
-0.49526,2.843685248856278
-0.4952399999999999,2.844025222374642
-0.4952200000000002,2.844365195893
-0.4952000000000001,2.844025222374642
-0.49518,2.843685248856278
-0.4951599999999998,2.844025222374637
-0.4951400000000001,2.843685248856278
-0.49512,2.844025222374642
-0.4950999999999999,2.844365195893005
-0.4950800000000002,2.844025222374646
-0.4950600000000001,2.844025222374642
-0.4950399999999999,2.844025222374642
-0.4950199999999998,2.844365195893
-0.4950000000000001,2.844025222374642
-0.49498,2.844025222374642
-0.4949599999999998,2.843685248856274
-0.4949400000000002,2.84334527533792
-0.49492,2.844025222374642
-0.4948999999999999,2.844025222374642
-0.4948800000000002,2.844025222374642
-0.4948600000000001,2.844025222374642
-0.4948399999999999,2.843685248856278
-0.4948199999999998,2.844025222374637
-0.4948000000000001,2.843685248856278
-0.49478,2.843345275337915
-0.4947599999999999,2.843685248856278
-0.4947400000000002,2.843685248856278
-0.49472,2.843685248856278
-0.4946999999999999,2.844025222374642
-0.4946799999999998,2.844025222374642
-0.4946600000000001,2.844025222374642
-0.49464,2.844025222374642
-0.4946199999999998,2.843685248856283
-0.4946000000000002,2.844025222374637
-0.49458,2.843685248856278
-0.4945599999999999,2.843345275337915
-0.4945400000000002,2.843345275337915
-0.4945200000000001,2.843685248856278
-0.4944999999999999,2.843685248856278
-0.4944799999999998,2.84334527533792
-0.4944600000000001,2.843685248856278
-0.49444,2.844025222374642
-0.4944199999999999,2.843685248856278
-0.4944000000000002,2.843685248856278
-0.49438,2.843685248856278
-0.4943599999999999,2.843685248856278
-0.4943399999999998,2.84334527533792
-0.4943200000000001,2.843685248856278
-0.4943,2.843685248856278
-0.4942799999999998,2.84334527533792
-0.4942600000000001,2.843685248856278
-0.49424,2.844025222374642
-0.4942199999999999,2.843685248856278
-0.4942000000000002,2.843685248856278
-0.4941800000000001,2.844025222374642
-0.4941599999999999,2.843685248856278
-0.4941399999999998,2.843685248856274
-0.4941200000000001,2.843345275337915
-0.4941,2.843685248856278
-0.4940799999999999,2.843685248856274
-0.4940600000000002,2.84334527533792
-0.49404,2.843685248856278
-0.4940199999999999,2.843685248856278
-0.4940000000000002,2.843685248856278
-0.4939800000000001,2.843345275337915
-0.49396,2.843345275337915
-0.4939399999999998,2.843685248856278
-0.4939200000000001,2.843685248856278
-0.4939,2.843345275337915
-0.4938799999999999,2.843345275337915
-0.4938600000000002,2.843685248856274
-0.4938400000000001,2.843685248856278
-0.4938199999999999,2.843685248856278
-0.4937999999999998,2.844025222374632
-0.4937800000000001,2.843345275337915
-0.49376,2.843345275337915
-0.4937399999999998,2.843345275337915
-0.4937200000000002,2.843345275337915
-0.4937,2.843345275337915
-0.4936799999999999,2.843685248856278
-0.4936600000000002,2.84334527533792
-0.4936400000000001,2.844025222374642
-0.4936199999999999,2.843685248856278
-0.4935999999999998,2.843685248856278
-0.4935800000000001,2.843685248856278
-0.49356,2.843685248856278
-0.4935399999999999,2.843685248856278
-0.4935200000000002,2.843685248856278
-0.4935,2.843345275337915
-0.4934799999999999,2.843345275337915
-0.4934599999999998,2.843685248856278
-0.4934400000000001,2.843685248856278
-0.49342,2.843345275337915
-0.4933999999999998,2.843005301819557
-0.4933800000000002,2.84334527533791
-0.49336,2.843685248856278
-0.4933399999999999,2.843685248856278
-0.4933200000000002,2.843685248856278
-0.4933000000000001,2.843345275337915
-0.4932799999999999,2.843345275337915
-0.4932599999999998,2.843685248856278
-0.4932400000000001,2.843685248856278
-0.49322,2.843345275337915
-0.4931999999999999,2.843685248856278
-0.4931800000000002,2.84334527533792
-0.49316,2.843345275337915
-0.4931399999999999,2.843345275337915
-0.4931199999999998,2.843685248856283
-0.4931000000000001,2.844025222374642
-0.49308,2.844025222374642
-0.4930599999999998,2.844025222374642
-0.4930400000000001,2.844025222374642
-0.49302,2.844025222374642
-0.4929999999999999,2.843685248856278
-0.4929800000000002,2.843685248856278
-0.4929600000000001,2.843685248856278
-0.4929399999999999,2.843685248856278
-0.4929199999999998,2.843685248856278
-0.4929000000000001,2.843685248856278
-0.49288,2.844025222374642
-0.4928599999999999,2.843685248856274
-0.4928400000000002,2.84334527533792
-0.49282,2.843345275337915
-0.4927999999999999,2.843345275337915
-0.4927800000000002,2.843345275337915
-0.4927600000000001,2.843685248856278
-0.49274,2.843345275337915
-0.4927199999999998,2.84334527533792
-0.4927000000000001,2.843685248856278
-0.49268,2.843345275337915
-0.4926599999999999,2.843345275337915
-0.4926400000000002,2.843685248856274
-0.4926200000000001,2.843685248856278
-0.4925999999999999,2.843685248856278
-0.4925799999999998,2.843685248856283
-0.4925600000000001,2.844025222374642
-0.49254,2.844025222374642
-0.4925199999999998,2.843685248856278
-0.4925000000000002,2.843685248856278
-0.49248,2.843685248856278
-0.4924599999999999,2.843685248856278
-0.4924400000000002,2.843685248856278
-0.4924200000000001,2.844025222374642
-0.4923999999999999,2.843685248856278
-0.4923799999999998,2.84334527533792
-0.4923600000000001,2.843685248856278
-0.49234,2.843685248856278
-0.4923199999999999,2.843345275337915
-0.4923000000000002,2.843685248856274
-0.4922800000000001,2.843685248856278
-0.4922599999999999,2.843685248856278
-0.4922399999999998,2.843345275337915
-0.4922200000000001,2.843345275337915
-0.4922,2.843345275337915
-0.4921799999999998,2.84334527533791
-0.4921600000000002,2.843005301819557
-0.49214,2.843685248856278
-0.4921199999999999,2.843685248856278
-0.4921000000000002,2.84334527533792
-0.4920800000000001,2.843005301819552
-0.4920599999999999,2.843345275337915
-0.4920399999999998,2.843345275337915
-0.4920200000000001,2.843345275337915
-0.492,2.843345275337915
-0.4919799999999999,2.843345275337915
-0.4919600000000002,2.843685248856274
-0.49194,2.844025222374642
-0.4919199999999999,2.844025222374642
-0.4918999999999998,2.843685248856278
-0.4918800000000001,2.843685248856278
-0.49186,2.843685248856278
-0.4918399999999998,2.843685248856278
-0.4918200000000001,2.843685248856278
-0.4918,2.843345275337915
-0.4917799999999999,2.843685248856278
-0.4917600000000002,2.843685248856278
-0.4917400000000001,2.843685248856278
-0.4917199999999999,2.843685248856278
-0.4916999999999998,2.843685248856278
-0.4916800000000001,2.843685248856278
-0.49166,2.843685248856278
-0.4916399999999999,2.843685248856278
-0.4916200000000002,2.844025222374637
-0.4916,2.844025222374642
-0.4915799999999999,2.844025222374642
-0.4915600000000002,2.843685248856283
-0.4915400000000001,2.844025222374642
-0.49152,2.844025222374642
-0.4914999999999998,2.844025222374637
-0.4914800000000001,2.843685248856278
-0.49146,2.844025222374642
-0.4914399999999999,2.843685248856278
-0.4914200000000002,2.843685248856278
-0.4914000000000001,2.844365195893005
-0.4913799999999999,2.844025222374642
-0.4913599999999998,2.843685248856283
-0.4913400000000001,2.844025222374642
-0.49132,2.843685248856278
-0.4912999999999998,2.844025222374642
-0.4912800000000002,2.844025222374642
-0.49126,2.843685248856278
-0.4912399999999999,2.844025222374642
-0.4912200000000002,2.844025222374642
-0.4912000000000001,2.843685248856278
-0.4911799999999999,2.843685248856278
-0.4911599999999998,2.843685248856283
-0.4911400000000001,2.844025222374642
-0.49112,2.843685248856278
-0.4910999999999999,2.843345275337915
-0.4910800000000002,2.843685248856274
-0.4910600000000001,2.843685248856278
-0.4910399999999999,2.844025222374642
-0.4910199999999998,2.844025222374642
-0.4910000000000001,2.844025222374642
-0.49098,2.844025222374642
-0.4909599999999998,2.844025222374637
-0.4909400000000002,2.843685248856283
-0.49092,2.844025222374642
-0.4908999999999999,2.844025222374642
-0.4908800000000002,2.844025222374642
-0.4908600000000001,2.844025222374642
-0.4908399999999999,2.843685248856278
-0.4908199999999998,2.843685248856283
-0.4908000000000001,2.844025222374642
-0.49078,2.843685248856278
-0.4907599999999999,2.844025222374642
-0.4907400000000002,2.844025222374642
-0.49072,2.844365195893005
-0.4906999999999999,2.843685248856278
-0.4906799999999998,2.843685248856283
-0.4906600000000001,2.844025222374642
-0.49064,2.844025222374642
-0.4906199999999998,2.843685248856278
-0.4906000000000001,2.843685248856278
-0.49058,2.844025222374642
-0.4905599999999999,2.843685248856278
-0.4905400000000002,2.843685248856278
-0.4905200000000001,2.844025222374642
-0.4904999999999999,2.843345275337915
-0.4904799999999998,2.843345275337915
-0.4904600000000001,2.843345275337915
-0.49044,2.843345275337915
-0.4904199999999999,2.843345275337915
-0.4904000000000002,2.843345275337915
-0.49038,2.843685248856278
-0.4903599999999999,2.843345275337915
-0.4903400000000002,2.843345275337915
-0.4903200000000001,2.843345275337915
-0.4903,2.843345275337915
-0.4902799999999998,2.843685248856278
-0.4902600000000001,2.843685248856278
-0.49024,2.843685248856278
-0.4902199999999999,2.843345275337915
-0.4902000000000002,2.843345275337915
-0.4901800000000001,2.843685248856278
-0.4901599999999999,2.843685248856278
-0.4901399999999998,2.843685248856278
-0.4901200000000001,2.843685248856278
-0.4901,2.843685248856278
-0.4900799999999998,2.843685248856274
-0.4900600000000002,2.84334527533792
-0.49004,2.843345275337915
-0.4900199999999999,2.843685248856278
-0.4900000000000002,2.844025222374637
-0.4899800000000001,2.844025222374642
-0.48996,2.844025222374642
-0.4899399999999998,2.843685248856278
-0.4899200000000001,2.843685248856278
-0.4899,2.843685248856278
-0.4898799999999999,2.843345275337915
-0.4898600000000002,2.843345275337915
-0.4898400000000001,2.843685248856278
-0.4898199999999999,2.843685248856278
-0.4897999999999998,2.843685248856278
-0.4897800000000001,2.843685248856278
-0.48976,2.843685248856278
-0.4897399999999998,2.843685248856274
-0.4897200000000002,2.84334527533792
-0.4897,2.843685248856278
-0.4896799999999999,2.844025222374642
-0.4896600000000002,2.843685248856283
-0.4896400000000001,2.844025222374642
-0.4896199999999999,2.843345275337915
-0.4895999999999998,2.84334527533792
-0.4895800000000001,2.843685248856278
-0.48956,2.843685248856278
-0.4895399999999999,2.843685248856278
-0.4895200000000002,2.843685248856278
-0.4895,2.844025222374642
-0.4894799999999999,2.843685248856278
-0.4894599999999998,2.84334527533792
-0.4894400000000001,2.843685248856278
-0.48942,2.843685248856278
-0.4893999999999998,2.84334527533792
-0.4893800000000001,2.843685248856274
-0.48936,2.844025222374642
-0.4893399999999999,2.843685248856278
-0.4893200000000002,2.844025222374637
-0.4893000000000001,2.844025222374642
-0.4892799999999999,2.843685248856278
-0.4892599999999998,2.843685248856288
-0.4892400000000001,2.844365195893005
-0.48922,2.844025222374642
-0.4891999999999999,2.843685248856278
-0.4891800000000002,2.843685248856278
-0.48916,2.843685248856278
-0.4891399999999999,2.843685248856278
-0.4891200000000002,2.84334527533792
-0.4891000000000001,2.843685248856278
-0.48908,2.843685248856278
-0.4890599999999998,2.843345275337915
-0.4890400000000001,2.843345275337915
-0.48902,2.843345275337915
-0.4889999999999999,2.843685248856278
-0.4889800000000002,2.84334527533792
-0.4889600000000001,2.844025222374642
-0.4889399999999999,2.844025222374642
-0.4889199999999998,2.843345275337915
-0.4889000000000001,2.843345275337915
-0.48888,2.843685248856278
-0.4888599999999999,2.84334527533792
-0.4888400000000002,2.843685248856274
-0.48882,2.844025222374642
-0.4887999999999999,2.843685248856278
-0.4887800000000002,2.843685248856278
-0.4887600000000001,2.843345275337915
-0.48874,2.843685248856278
-0.4887199999999998,2.843685248856283
-0.4887000000000001,2.844025222374642
-0.48868,2.843685248856278
-0.4886599999999999,2.843685248856278
-0.4886400000000002,2.843685248856278
-0.4886200000000001,2.843685248856278
-0.4885999999999999,2.844025222374642
-0.4885799999999998,2.84334527533792
-0.4885600000000001,2.843685248856278
-0.48854,2.844025222374642
-0.4885199999999998,2.843685248856278
-0.4885000000000002,2.843685248856278
-0.48848,2.843685248856278
-0.4884599999999999,2.843685248856278
-0.4884400000000002,2.843685248856278
-0.4884200000000001,2.843685248856278
-0.4883999999999999,2.843685248856278
-0.4883799999999998,2.844025222374637
-0.4883600000000001,2.843685248856278
-0.48834,2.843685248856278
-0.4883199999999999,2.843685248856278
-0.4883000000000002,2.843685248856278
-0.48828,2.843685248856278
-0.4882599999999999,2.843685248856278
-0.4882399999999998,2.844025222374637
-0.4882200000000001,2.843685248856278
-0.4882,2.844025222374642
-0.4881799999999998,2.844025222374642
-0.4881600000000001,2.844025222374642
-0.48814,2.843685248856278
-0.4881199999999999,2.843685248856278
-0.4881000000000002,2.844025222374637
-0.4880800000000001,2.844025222374642
-0.4880599999999999,2.844025222374642
-0.4880399999999998,2.843685248856278
-0.4880200000000001,2.843685248856278
-0.488,2.844025222374642
-0.4879799999999999,2.843345275337915
-0.4879600000000002,2.843685248856274
-0.48794,2.843685248856278
-0.4879199999999999,2.844025222374642
-0.4878999999999998,2.843685248856278
-0.4878800000000001,2.843685248856278
-0.48786,2.843345275337915
-0.4878399999999998,2.843685248856278
-0.4878200000000001,2.843685248856278
-0.4878,2.843685248856278
-0.4877799999999999,2.843685248856278
-0.4877600000000002,2.843685248856278
-0.4877400000000001,2.843685248856278
-0.4877199999999999,2.843345275337915
-0.4876999999999998,2.84334527533792
-0.4876800000000001,2.843685248856278
-0.48766,2.844025222374642
-0.4876399999999999,2.843685248856283
-0.4876200000000002,2.844025222374637
-0.4876,2.844025222374642
-0.4875799999999999,2.843685248856278
-0.4875600000000002,2.844025222374637
-0.4875400000000001,2.844025222374642
-0.48752,2.844025222374642
-0.4874999999999998,2.843685248856278
-0.4874800000000001,2.843685248856278
-0.48746,2.843685248856278
-0.4874399999999999,2.843685248856278
-0.4874200000000002,2.843685248856278
-0.4874000000000001,2.844025222374642
-0.4873799999999999,2.843685248856278
-0.4873599999999998,2.843685248856283
-0.4873400000000001,2.844025222374642
-0.48732,2.843685248856278
-0.4872999999999998,2.84334527533792
-0.4872800000000002,2.843685248856274
-0.48726,2.843685248856278
-0.4872399999999999,2.843685248856278
-0.4872200000000002,2.843685248856278
-0.4872000000000001,2.844025222374642
-0.4871799999999999,2.843685248856278
-0.4871599999999998,2.843685248856278
-0.4871400000000001,2.843685248856278
-0.48712,2.844025222374642
-0.4870999999999999,2.843685248856278
-0.4870800000000002,2.84334527533792
-0.48706,2.843345275337915
-0.4870399999999999,2.843685248856278
-0.4870199999999998,2.843345275337915
-0.4870000000000001,2.843345275337915
-0.48698,2.843685248856278
-0.4869599999999998,2.843685248856274
-0.4869400000000002,2.84334527533792
-0.48692,2.843685248856278
-0.4868999999999999,2.843685248856278
-0.4868800000000002,2.843685248856278
-0.4868600000000001,2.843345275337915
-0.4868399999999999,2.843685248856278
-0.4868199999999998,2.843685248856278
-0.4868000000000001,2.843685248856278
-0.48678,2.843685248856278
-0.4867599999999999,2.844025222374642
-0.4867400000000002,2.843685248856283
-0.48672,2.843685248856278
-0.4866999999999999,2.843685248856278
-0.4866799999999998,2.843685248856278
-0.4866600000000001,2.843685248856278
-0.48664,2.843685248856278
-0.4866199999999998,2.843685248856283
-0.4866000000000001,2.844025222374642
-0.48658,2.843685248856278
-0.4865599999999999,2.843345275337915
-0.4865400000000002,2.843685248856274
-0.4865200000000001,2.843685248856278
-0.4864999999999999,2.843685248856278
-0.4864799999999998,2.844025222374642
-0.4864600000000001,2.844025222374642
-0.48644,2.843685248856278
-0.4864199999999999,2.843685248856283
-0.4864000000000002,2.844025222374637
-0.48638,2.844025222374642
-0.4863599999999999,2.843685248856278
-0.4863400000000002,2.84334527533792
-0.4863200000000001,2.843345275337915
-0.4863,2.843685248856278
-0.4862799999999998,2.843685248856278
-0.4862600000000001,2.843685248856278
-0.48624,2.843685248856278
-0.4862199999999999,2.843685248856278
-0.4862000000000002,2.84334527533792
-0.4861800000000001,2.843685248856278
-0.4861599999999999,2.843685248856278
-0.4861399999999998,2.843345275337915
-0.4861200000000001,2.843345275337915
-0.4861,2.843685248856278
-0.4860799999999998,2.843345275337915
-0.4860600000000002,2.843345275337915
-0.48604,2.843685248856278
-0.4860199999999999,2.843685248856278
-0.4860000000000002,2.84334527533792
-0.4859800000000001,2.844025222374642
-0.4859599999999999,2.843685248856278
-0.4859399999999998,2.84334527533792
-0.4859200000000001,2.843685248856278
-0.4859,2.843685248856278
-0.4858799999999999,2.843685248856278
-0.4858600000000002,2.843685248856278
-0.48584,2.844025222374642
-0.4858199999999999,2.843685248856278
-0.4857999999999998,2.84334527533792
-0.4857800000000001,2.843685248856278
-0.48576,2.843685248856278
-0.4857399999999998,2.843345275337915
-0.4857200000000002,2.843345275337915
-0.4857,2.843685248856278
-0.4856799999999999,2.843345275337915
-0.4856600000000002,2.843345275337915
-0.4856400000000001,2.843345275337915
-0.4856199999999999,2.843345275337915
-0.4855999999999998,2.843345275337915
-0.4855800000000001,2.843345275337915
-0.48556,2.843345275337915
-0.4855399999999999,2.843685248856278
-0.4855200000000002,2.843685248856278
-0.4855,2.844025222374642
-0.4854799999999999,2.844025222374642
-0.4854599999999998,2.844365195892995
-0.4854400000000001,2.843685248856278
-0.48542,2.844025222374642
-0.4853999999999998,2.843685248856278
-0.4853800000000001,2.843685248856278
-0.48536,2.844025222374642
-0.4853399999999999,2.843685248856278
-0.4853200000000002,2.843685248856278
-0.4853000000000001,2.843685248856278
-0.4852799999999999,2.843345275337915
-0.4852599999999998,2.843685248856278
-0.4852400000000001,2.843685248856278
-0.48522,2.843685248856278
-0.4851999999999999,2.843345275337915
-0.4851800000000002,2.843345275337915
-0.48516,2.843685248856278
-0.4851399999999999,2.843685248856278
-0.4851200000000002,2.844025222374637
-0.4851000000000001,2.844025222374642
-0.48508,2.843685248856278
-0.4850599999999998,2.843685248856278
-0.4850400000000001,2.843685248856278
-0.48502,2.843345275337915
-0.4849999999999999,2.843345275337915
-0.4849800000000002,2.844025222374632
-0.4849600000000001,2.843685248856278
-0.4849399999999999,2.843345275337915
-0.4849199999999998,2.84334527533792
-0.4849000000000001,2.843685248856278
-0.48488,2.843685248856278
-0.4848599999999998,2.84334527533792
-0.4848400000000002,2.843685248856274
-0.48482,2.843685248856278
-0.4847999999999999,2.843685248856278
-0.4847800000000002,2.843685248856278
-0.4847600000000001,2.843685248856278
-0.4847399999999999,2.843685248856278
-0.4847199999999998,2.843685248856283
-0.4847000000000001,2.844025222374642
-0.48468,2.843685248856278
-0.4846599999999999,2.844025222374642
-0.4846400000000002,2.843685248856283
-0.4846200000000001,2.843685248856278
-0.4845999999999999,2.843345275337915
-0.4845799999999998,2.843685248856278
-0.4845600000000001,2.843685248856278
-0.48454,2.843685248856278
-0.4845199999999998,2.84334527533792
-0.4845000000000002,2.843685248856274
-0.48448,2.843685248856278
-0.4844599999999999,2.843685248856278
-0.4844400000000002,2.843685248856278
-0.4844200000000001,2.843685248856278
-0.4843999999999999,2.843685248856278
-0.4843799999999998,2.843685248856283
-0.4843600000000001,2.844025222374642
-0.48434,2.844025222374642
-0.4843199999999999,2.843345275337915
-0.4843000000000002,2.843685248856274
-0.48428,2.843685248856278
-0.4842599999999999,2.843685248856278
